campaign_id,channel_social_media,channel_tv,channel_radio,channel_print,channel_email,channel_community,age_group,income_bracket,education,geographic_region,vaccination_completed,health_screening,behavior_change,cost_per_contact,campaign_year,conversion
2737,1,0,0,1,1,1,45-54,50-75k,Graduate,West,0,1,0,9.489406331735662,2023,1
2738,0,0,1,0,0,0,25-34,<25k,Bachelors,South,0,0,1,9.679680174745977,2023,0
2739,1,0,0,0,0,0,35-44,25-50k,High School,Northeast,0,0,0,13.782131430100632,2023,0
2740,0,1,0,1,0,1,35-44,25-50k,Bachelors,West,0,1,1,13.032678525955545,2023,1
2741,0,0,0,0,0,0,65+,50-75k,Bachelors,Midwest,0,0,0,11.04902891494283,2023,0
2742,0,0,0,0,1,1,45-54,>100k,Some College,Midwest,1,0,1,12.147284754307766,2024,1
2743,0,1,0,1,0,0,18-24,50-75k,Bachelors,South,1,0,0,4.39647909896199,2023,0
2744,0,1,1,1,0,0,18-24,50-75k,Bachelors,Midwest,0,0,0,7.341680478051642,2024,0
2745,1,0,0,0,0,1,45-54,>100k,Graduate,South,0,0,0,4.879706322918157,2024,0
2746,1,1,0,0,0,0,25-34,25-50k,Graduate,Northeast,0,0,1,13.816545307143288,2024,0
2747,1,0,0,0,1,0,65+,75-100k,Bachelors,Northeast,0,0,0,12.930711122720373,2024,0
2748,0,1,1,0,0,0,65+,>100k,High School,South,0,0,1,10.246295339087382,2023,0
2749,1,0,0,0,0,0,45-54,<25k,Bachelors,Midwest,0,0,0,13.467855580249408,2024,0
2750,1,0,1,0,1,0,45-54,50-75k,Some College,South,0,0,0,13.46667018076709,2023,0
2751,0,1,0,0,1,0,35-44,75-100k,Bachelors,Northeast,1,0,0,13.805088813671201,2023,0
2752,1,0,0,0,0,0,45-54,>100k,High School,West,0,0,0,11.820627126340607,2024,0
2753,0,0,0,1,0,0,18-24,<25k,High School,West,0,1,0,8.710911141943747,2023,0
2754,0,0,0,0,1,1,65+,>100k,Graduate,West,1,1,1,11.59413402204259,2023,0
2755,1,0,1,0,1,0,25-34,>100k,High School,West,0,0,0,12.01240707882882,2024,1
2756,0,0,0,0,0,1,25-34,>100k,High School,South,0,0,0,7.605034615878312,2024,0
2757,0,0,0,1,0,0,35-44,<25k,Graduate,South,0,1,1,14.903237395967416,2023,0
2758,1,0,0,1,0,0,45-54,25-50k,Graduate,Midwest,0,0,0,5.4477802419136925,2023,0
2759,1,0,1,0,0,0,25-34,<25k,Some College,West,0,1,0,12.88193350432581,2024,1
2760,0,1,0,0,0,1,55-64,50-75k,Some College,West,0,0,0,6.217056136477487,2023,0
2761,0,0,0,1,0,1,25-34,>100k,High School,South,1,0,0,12.998310598722183,2023,0
2762,0,1,0,0,0,1,35-44,25-50k,High School,Northeast,0,0,0,9.28338012097948,2023,0
2763,1,0,0,0,0,1,25-34,<25k,Bachelors,West,0,0,1,2.9335129016783332,2023,1
2764,0,1,0,0,1,0,55-64,50-75k,High School,West,0,0,0,4.004335273215885,2023,0
2765,0,0,0,1,0,0,65+,25-50k,Bachelors,West,0,0,1,7.597360592415432,2024,0
2766,1,0,0,0,1,0,55-64,25-50k,High School,Northeast,0,0,0,5.794907702433313,2023,0
2767,0,1,0,0,0,1,25-34,25-50k,Bachelors,Northeast,0,1,1,6.7184722507232,2024,0
2768,0,0,0,0,0,0,65+,50-75k,Some College,Midwest,0,0,0,14.259929840455703,2023,0
2769,0,0,1,0,0,0,25-34,25-50k,Bachelors,South,0,1,0,12.563582924659032,2023,0
2770,1,0,1,0,1,0,45-54,50-75k,Some College,Midwest,0,0,1,3.130602520502975,2024,1
2771,0,0,0,0,0,1,25-34,>100k,High School,South,0,0,0,12.029426419007404,2023,1
2772,0,1,0,1,1,0,18-24,50-75k,Graduate,West,0,0,0,9.357654772272259,2023,0
2773,1,1,1,1,0,0,55-64,50-75k,Bachelors,Northeast,0,0,0,11.682193889439946,2024,1
2774,0,0,0,1,1,0,35-44,<25k,Bachelors,West,0,0,1,5.027144305935007,2023,0
2775,0,0,1,0,0,0,18-24,<25k,High School,Northeast,0,0,0,4.142689077469679,2023,0
2776,0,0,0,0,0,0,55-64,>100k,Graduate,West,0,0,1,14.395873835388297,2023,0
2777,0,0,0,0,0,0,45-54,25-50k,Graduate,South,1,0,0,14.305145956809412,2023,0
2778,0,0,0,0,0,0,18-24,50-75k,Graduate,Midwest,0,0,0,6.4357668719149395,2023,0
2779,0,1,0,1,0,0,65+,50-75k,Graduate,Northeast,0,0,1,4.162080483144471,2023,0
2780,0,0,0,1,0,1,65+,75-100k,Bachelors,Midwest,0,0,1,5.576292151024706,2023,0
2781,0,1,0,0,0,1,18-24,50-75k,Some College,South,0,0,0,13.451576504760654,2024,0
2782,1,0,0,0,1,0,18-24,25-50k,High School,South,1,0,0,10.876223994091308,2023,0
2783,1,1,1,0,0,0,55-64,25-50k,Graduate,Midwest,0,0,0,9.543215445240254,2024,0
2784,1,0,0,0,0,0,35-44,>100k,Some College,South,0,0,1,8.61407372190439,2023,0
2785,1,0,1,0,1,0,35-44,75-100k,High School,Northeast,0,1,0,13.593475732409027,2024,1
2786,0,1,0,0,1,0,55-64,25-50k,Bachelors,South,0,0,0,6.46248957283963,2023,1
2787,1,0,0,0,1,0,65+,50-75k,Graduate,West,0,0,0,8.49006838237643,2023,0
2788,0,0,0,0,0,0,35-44,<25k,Graduate,West,0,0,0,10.861323028085561,2024,0
2789,1,0,0,1,0,0,25-34,75-100k,Some College,Northeast,0,0,1,3.7121020284299857,2024,1
2790,1,0,0,0,0,0,45-54,25-50k,Some College,West,0,1,0,13.383018920423833,2023,0
2791,1,0,1,0,0,0,25-34,<25k,Graduate,Midwest,0,0,0,11.679344637986045,2024,0
2792,1,0,0,0,0,0,18-24,25-50k,Some College,Midwest,0,0,1,11.15908445907674,2023,0
2793,1,0,0,0,1,0,18-24,>100k,High School,Midwest,0,0,0,7.386020163044844,2024,0
2794,0,0,0,0,1,0,25-34,50-75k,Graduate,Midwest,0,0,0,5.557142857259439,2023,0
2795,0,1,0,1,1,0,35-44,<25k,Bachelors,Northeast,0,0,0,6.798573357571802,2023,1
2796,1,1,1,0,1,0,18-24,<25k,High School,Northeast,0,1,1,10.649465435601845,2023,0
2797,0,0,1,0,0,0,18-24,<25k,Bachelors,West,0,0,0,11.719790899644927,2024,0
2798,1,1,0,1,1,0,65+,25-50k,High School,Midwest,0,0,0,13.760439410242231,2024,1
2799,1,1,0,0,1,0,18-24,50-75k,Some College,Northeast,0,1,0,2.6586741529723725,2023,0
2800,0,0,0,0,1,0,55-64,>100k,Some College,West,0,1,1,8.488943672375662,2023,0
2801,1,0,0,1,1,1,35-44,>100k,High School,South,0,0,0,5.284306266879874,2024,1
2802,1,1,0,0,0,0,35-44,>100k,Some College,West,0,0,0,7.2306481360996315,2024,1
2803,1,1,0,0,0,1,18-24,>100k,Bachelors,Midwest,0,0,0,12.004431561049527,2023,1
2804,1,1,0,0,1,0,25-34,50-75k,Bachelors,Midwest,0,0,0,12.748278846024332,2024,0
2805,0,0,0,1,0,0,18-24,50-75k,Bachelors,South,0,0,1,5.403551586018789,2024,0
2806,1,1,1,0,1,1,65+,<25k,Bachelors,South,1,0,1,9.621029323263672,2024,1
2807,1,0,1,0,1,0,25-34,<25k,Bachelors,West,0,0,0,6.173585330408347,2023,1
2808,0,1,0,0,0,0,18-24,25-50k,Graduate,West,1,1,1,14.887501340500444,2023,0
2809,0,1,0,1,1,0,45-54,75-100k,Graduate,Midwest,0,0,1,10.572454586645662,2024,0
2810,1,0,1,0,1,0,45-54,75-100k,High School,Midwest,0,0,0,12.751651785781165,2023,1
2811,0,0,0,0,0,0,25-34,25-50k,Graduate,West,0,0,0,2.6635709103275316,2023,0
2812,1,0,1,0,1,1,35-44,50-75k,Graduate,Midwest,0,0,0,3.962436326423079,2023,1
2813,1,0,0,1,0,0,45-54,>100k,High School,Northeast,0,0,0,9.9908832981779,2024,1
2814,0,0,0,1,0,0,65+,50-75k,Graduate,South,0,0,0,6.292169165563685,2024,0
2815,1,1,0,0,0,0,35-44,<25k,Graduate,Midwest,0,0,1,13.037470311015637,2023,0
2816,1,1,0,0,0,0,25-34,50-75k,Some College,Northeast,0,0,0,14.966748713544789,2023,0
2817,0,1,1,0,0,0,45-54,>100k,Some College,Midwest,0,0,0,3.972600168566017,2024,0
2818,0,0,1,0,1,1,45-54,>100k,High School,Northeast,0,0,1,14.822673785902865,2024,0
2819,0,0,0,1,0,0,35-44,>100k,Bachelors,Northeast,0,0,0,6.534310970370479,2024,0
2820,0,0,0,0,1,0,18-24,>100k,High School,Northeast,0,0,0,11.385433695475951,2024,0
2821,1,1,0,1,1,0,18-24,25-50k,Some College,Northeast,0,0,0,6.536170868952582,2024,0
2822,0,1,0,0,0,1,55-64,>100k,Bachelors,Midwest,0,0,0,4.786480826112026,2023,0
2823,1,1,1,0,0,0,65+,25-50k,High School,South,0,0,0,10.436437748841836,2024,0
2824,0,1,0,0,1,0,18-24,50-75k,High School,Northeast,0,0,1,3.8682326671601173,2023,1
2825,0,0,1,0,0,0,55-64,25-50k,Bachelors,Northeast,0,0,1,12.720893298712703,2023,0
2826,1,0,1,0,0,1,25-34,75-100k,Bachelors,West,0,0,1,4.8774279466367965,2024,1
2827,1,1,1,0,1,1,55-64,75-100k,Some College,South,0,0,0,12.093912518897453,2023,0
2828,0,1,0,0,0,1,18-24,>100k,High School,Northeast,0,0,0,3.944263935778699,2024,1
2829,0,0,0,0,1,0,45-54,>100k,Some College,Northeast,0,0,0,4.503612568920603,2023,0
2830,0,0,0,0,0,1,35-44,<25k,High School,Midwest,0,0,0,5.188445438701827,2023,0
2831,0,0,1,0,0,0,35-44,25-50k,Some College,Northeast,1,0,0,7.5254678250391995,2024,0
2832,1,0,0,0,1,1,45-54,<25k,Bachelors,Northeast,0,1,1,3.3805005338913166,2024,0
2833,0,0,0,0,0,1,45-54,25-50k,Some College,South,1,0,0,12.341844472152676,2024,0
2834,0,0,0,0,0,0,25-34,>100k,High School,Northeast,1,1,0,3.2644701875647835,2023,0
2835,0,0,0,1,0,1,25-34,<25k,Bachelors,West,0,0,0,9.901136245230344,2024,0
2836,1,0,0,0,1,0,25-34,<25k,Bachelors,South,0,0,0,6.203530694030893,2023,0
2837,1,1,0,0,0,0,18-24,<25k,Graduate,South,0,0,0,13.988781986819967,2024,0
2838,0,0,0,0,0,0,65+,25-50k,Bachelors,Midwest,0,0,0,5.596716201095351,2023,0
2839,1,0,1,0,0,1,35-44,75-100k,High School,Midwest,0,0,0,6.834629199289103,2023,0
2840,0,0,0,0,0,0,25-34,>100k,Some College,Midwest,0,0,0,5.927214435630319,2023,0
2841,0,0,1,1,0,1,35-44,>100k,Bachelors,Northeast,0,0,0,7.164061861506095,2023,0
2842,1,0,0,0,0,1,55-64,25-50k,Some College,South,0,0,1,14.970743981523128,2023,0
2843,1,0,0,0,0,0,35-44,25-50k,High School,West,0,0,1,11.132661789285171,2024,1
2844,1,0,0,0,1,0,65+,>100k,High School,Midwest,0,0,0,13.00025350513929,2024,0
2845,1,0,0,0,0,0,55-64,50-75k,High School,South,0,0,0,10.450189127383279,2024,0
2846,0,0,0,1,1,0,55-64,>100k,Bachelors,West,0,0,0,7.526608804406896,2024,0
2847,1,0,0,0,1,1,45-54,>100k,Graduate,West,1,0,0,7.105272336082821,2024,0
2848,0,1,1,1,0,0,18-24,75-100k,Bachelors,Midwest,0,0,0,8.590456376134654,2023,1
2849,1,1,1,0,0,1,65+,<25k,High School,Northeast,0,0,1,2.9647296927589113,2024,0
2850,0,0,1,0,0,1,65+,75-100k,Some College,West,0,0,0,7.577572312786874,2023,0
2851,1,1,0,0,0,0,65+,>100k,Some College,West,0,0,0,5.515769898846111,2024,0
2852,0,0,0,0,0,1,65+,<25k,High School,West,0,0,0,11.453060441545448,2024,0
2853,0,0,0,0,0,0,65+,50-75k,High School,Midwest,0,1,0,14.943921966908691,2023,0
2854,1,0,1,0,0,0,18-24,>100k,Some College,West,1,0,0,4.878164777858348,2024,0
2855,0,1,0,0,1,1,55-64,<25k,High School,Northeast,0,0,0,12.758966754160042,2023,1
2856,0,0,1,0,0,1,45-54,<25k,Some College,South,1,0,0,7.961670644189436,2023,1
2857,0,0,0,1,0,1,55-64,>100k,Some College,West,1,0,0,3.9714082597954743,2023,0
2858,0,0,0,0,0,0,65+,>100k,Bachelors,West,0,0,0,10.72273505521893,2023,0
2859,0,0,0,0,0,0,55-64,<25k,Bachelors,West,0,0,0,9.659798323101345,2024,0
2860,0,1,0,0,0,0,18-24,75-100k,Bachelors,South,0,0,0,4.039901154990406,2024,0
2861,1,1,0,0,1,0,35-44,75-100k,Some College,West,0,0,0,13.371447670157936,2024,0
2862,0,0,0,0,0,1,25-34,50-75k,Some College,South,0,0,1,7.597521293381853,2023,0
2863,1,1,0,0,0,1,65+,50-75k,Some College,South,0,0,0,6.4970831411024434,2024,1
2864,1,1,1,1,1,1,25-34,50-75k,Bachelors,West,1,0,0,7.533985698606176,2024,0
2865,0,0,0,0,1,0,35-44,<25k,High School,Northeast,0,1,0,9.793347149775594,2024,0
2866,1,0,1,0,0,0,18-24,25-50k,Some College,Midwest,0,0,0,11.549482032007223,2023,0
2867,0,0,0,0,0,0,25-34,50-75k,Graduate,West,0,1,0,10.193096075232974,2023,0
2868,1,0,0,0,1,1,18-24,50-75k,Graduate,West,0,0,0,4.341040569731203,2024,0
2869,0,1,0,1,1,1,18-24,50-75k,Some College,South,0,0,0,14.380491247823299,2024,0
2870,0,0,0,0,0,0,65+,50-75k,Some College,Northeast,1,0,0,12.734209684327784,2023,0
2871,1,0,0,0,0,1,25-34,75-100k,High School,Northeast,0,1,1,2.7710122560393047,2023,0
2872,1,0,0,1,0,1,35-44,<25k,Bachelors,Midwest,0,0,0,5.36995230749549,2023,0
2873,1,0,0,0,1,0,45-54,25-50k,High School,Northeast,0,0,0,14.842472174804515,2024,0
2874,0,0,1,0,0,1,45-54,<25k,Graduate,Northeast,0,0,0,11.07377678756468,2024,0
2875,1,0,0,0,1,1,25-34,>100k,Bachelors,South,0,1,0,5.586820089651365,2023,1
2876,0,0,0,0,1,0,55-64,25-50k,Bachelors,Northeast,0,1,1,14.81318542992961,2024,1
2877,0,0,0,0,0,1,45-54,25-50k,Some College,Northeast,0,0,0,4.6235519345242535,2023,1
2878,0,0,1,0,0,0,35-44,50-75k,Graduate,Midwest,1,0,0,13.33471059134791,2023,0
2879,1,0,0,0,0,0,18-24,>100k,Graduate,South,0,0,0,10.51995178850872,2023,0
2880,0,0,1,0,0,1,55-64,>100k,High School,South,0,0,1,5.437683245430231,2023,0
2881,0,0,1,0,0,0,18-24,50-75k,Graduate,Midwest,0,0,0,9.443798141245349,2024,0
2882,1,0,0,0,0,0,55-64,<25k,Graduate,Midwest,0,0,0,12.52366277362577,2023,0
2883,0,0,0,0,1,0,25-34,50-75k,High School,Northeast,0,0,0,5.023759712183097,2024,1
2884,0,1,0,0,1,1,18-24,50-75k,Graduate,South,0,0,1,3.9365349931048224,2023,0
2885,0,1,1,0,1,0,18-24,75-100k,High School,West,0,0,0,3.435667930957196,2024,1
2886,1,0,0,0,1,1,18-24,>100k,High School,Midwest,0,0,0,5.480613903786473,2023,0
2887,0,0,0,0,0,1,55-64,75-100k,High School,West,0,0,0,4.60988135458989,2024,0
2888,0,0,0,0,1,0,25-34,<25k,Some College,South,0,1,0,2.599119598468507,2024,0
2889,1,1,1,1,1,1,45-54,<25k,Some College,Midwest,0,0,0,12.593596074290282,2023,0
2890,1,0,0,0,0,0,35-44,75-100k,Some College,South,1,0,0,7.551039380501019,2023,0
2891,0,1,1,0,1,1,55-64,50-75k,Bachelors,South,0,0,0,5.925243083690963,2024,0
2892,1,0,0,0,1,0,45-54,75-100k,High School,Midwest,0,0,0,13.205444762526763,2024,0
2893,1,1,0,0,0,0,18-24,25-50k,Some College,West,0,0,0,8.036613876923777,2023,0
2894,1,1,0,0,1,1,55-64,75-100k,Graduate,West,0,0,0,4.025695474527828,2024,0
2895,0,1,1,0,1,0,25-34,<25k,Graduate,Northeast,1,0,1,6.830566851859868,2023,0
2896,1,0,0,0,0,0,65+,<25k,Bachelors,West,1,1,1,10.633614429182183,2024,0
2897,0,1,0,0,1,0,65+,25-50k,Some College,West,0,1,0,4.717836363333288,2024,0
2898,0,0,0,0,0,0,35-44,25-50k,High School,South,0,0,0,12.008264962789944,2023,0
2899,0,0,0,0,0,1,25-34,<25k,Bachelors,South,1,0,0,11.381951857745927,2023,0
2900,0,0,1,0,0,0,25-34,<25k,Bachelors,South,0,0,1,14.450972257173781,2023,0
2901,0,1,1,0,0,0,45-54,<25k,Some College,Northeast,1,0,1,9.305451624533198,2024,0
2902,1,1,1,1,1,0,25-34,25-50k,High School,West,0,0,0,14.443097155242842,2024,1
2903,0,0,0,0,0,0,65+,50-75k,Graduate,Northeast,0,0,0,14.182510971262646,2024,0
2904,0,1,0,0,0,0,55-64,>100k,Graduate,Midwest,0,0,1,3.5914681176655034,2023,0
2905,0,0,0,0,0,1,35-44,25-50k,High School,West,0,0,0,14.742504559270001,2024,0
2906,0,0,0,0,1,0,65+,75-100k,Graduate,South,0,0,0,12.85967113083963,2024,1
2907,1,0,0,0,0,0,35-44,25-50k,Graduate,Northeast,0,0,0,7.598723410342935,2023,0
2908,0,0,0,0,0,0,55-64,>100k,Some College,West,0,0,0,11.557302811675969,2023,0
2909,0,0,0,0,0,0,18-24,<25k,High School,Midwest,0,0,0,12.812105723059082,2024,0
2910,0,1,0,1,0,0,25-34,50-75k,Graduate,Northeast,0,0,0,11.539632925224048,2024,0
2911,0,0,0,0,1,0,55-64,50-75k,Graduate,West,0,1,0,5.607562765070707,2024,0
2912,0,0,0,0,0,1,18-24,>100k,High School,Midwest,1,0,0,14.12278853270286,2023,0
2913,1,0,1,0,0,1,65+,75-100k,Graduate,Northeast,0,1,0,14.473506427139588,2024,1
2914,1,1,0,1,1,0,18-24,50-75k,Bachelors,Midwest,0,1,1,4.702264557419321,2024,0
2915,0,1,0,0,1,1,65+,>100k,High School,Northeast,0,1,0,14.227807462878955,2024,1
2916,1,1,0,0,1,1,65+,75-100k,Bachelors,Midwest,0,1,0,10.53762423771477,2024,1
2917,1,0,1,0,1,1,55-64,>100k,Graduate,South,0,0,0,11.3952385606697,2024,1
2918,1,0,0,0,1,1,18-24,50-75k,Bachelors,West,0,0,1,12.239120966530294,2023,1
2919,0,0,0,1,0,0,45-54,>100k,Graduate,South,0,0,1,8.917675646322563,2024,0
2920,0,0,0,1,1,1,65+,25-50k,Graduate,Midwest,0,0,0,14.287697527140104,2024,0
2921,0,0,0,0,1,1,25-34,75-100k,Graduate,Northeast,1,0,1,8.878089080661304,2023,0
2922,1,0,0,0,0,0,25-34,75-100k,High School,Northeast,0,0,0,7.748031648430226,2023,0
2923,1,1,0,0,1,1,45-54,75-100k,Bachelors,Midwest,1,0,0,5.96756491570422,2024,1
2924,0,1,0,0,1,1,25-34,25-50k,Some College,Northeast,0,0,0,3.03648204604967,2024,0
2925,0,0,0,0,0,1,35-44,50-75k,Bachelors,Northeast,0,0,0,5.418426196318134,2024,0
2926,1,0,0,0,1,0,65+,75-100k,Some College,Midwest,0,0,1,3.790668314026813,2024,0
2927,1,0,0,0,0,0,45-54,50-75k,Bachelors,Northeast,0,0,0,2.728897506529513,2024,0
2928,1,0,0,0,0,0,55-64,<25k,High School,Midwest,1,0,0,10.067523707025703,2023,0
2929,1,1,0,0,0,1,55-64,75-100k,Some College,Northeast,0,0,0,4.0911670483242215,2023,1
2930,0,0,0,0,1,0,45-54,<25k,Some College,Northeast,0,1,1,13.640949353316014,2024,0
2931,1,1,0,0,1,1,55-64,50-75k,Bachelors,Northeast,0,0,0,13.64548791301197,2023,0
2932,1,0,0,0,0,1,45-54,>100k,Bachelors,Northeast,0,0,0,3.84202379856852,2024,0
2933,0,0,1,1,0,0,65+,50-75k,Some College,West,0,0,0,11.01087819880683,2024,0
2934,0,0,0,0,0,0,25-34,75-100k,Bachelors,Northeast,0,0,1,10.368806285221758,2024,0
2935,1,0,0,0,0,0,45-54,75-100k,Graduate,Northeast,0,0,0,8.777910458805723,2023,0
2936,0,0,1,1,0,1,25-34,>100k,Bachelors,Midwest,1,1,1,7.345496186117311,2024,0
2937,1,0,0,0,1,0,25-34,75-100k,High School,South,0,0,0,12.245467552004788,2024,0
2938,1,0,0,1,1,1,25-34,25-50k,Bachelors,West,0,0,0,5.472839341115331,2023,0
2939,1,0,0,0,0,1,25-34,75-100k,Graduate,West,0,0,0,4.809631339931025,2023,0
2940,0,1,0,0,0,0,55-64,>100k,Graduate,Northeast,0,0,1,3.2165860512189384,2024,0
2941,0,0,1,1,1,0,25-34,<25k,Bachelors,South,0,0,0,12.029291593957295,2023,0
2942,1,0,1,0,0,0,25-34,>100k,Some College,West,0,0,1,8.193731880358001,2024,1
2943,0,0,1,1,0,1,18-24,50-75k,Some College,Northeast,0,0,0,2.8378325266566993,2023,1
2944,1,0,1,1,0,0,25-34,25-50k,High School,Midwest,0,0,0,7.747475259788575,2024,0
2945,1,0,0,1,0,0,45-54,25-50k,High School,West,0,0,0,2.826656994067781,2023,1
2946,0,0,0,0,0,1,18-24,>100k,Graduate,South,0,1,0,7.301490185088424,2023,0
2947,0,1,0,1,1,0,65+,<25k,Graduate,Northeast,0,1,1,12.759402277023831,2023,0
2948,0,1,0,1,0,1,35-44,50-75k,Some College,Northeast,0,0,0,2.7770994674750433,2023,0
2949,0,0,0,0,1,1,25-34,>100k,High School,Midwest,1,0,0,9.675344221030835,2024,0
2950,1,0,0,0,0,0,25-34,>100k,Some College,Northeast,0,0,0,5.103844009723883,2024,0
2951,1,0,0,0,0,0,18-24,<25k,Bachelors,Midwest,0,0,0,4.3708857488563115,2024,0
2952,1,0,0,0,0,0,25-34,<25k,Some College,Northeast,0,0,1,13.48359297745,2024,1
2953,1,1,1,0,0,0,35-44,<25k,Some College,Northeast,0,0,0,10.94722517394133,2024,0
2954,0,0,1,0,1,0,45-54,>100k,Bachelors,Northeast,0,0,1,13.067695153325207,2024,0
2955,1,0,0,0,0,1,45-54,25-50k,High School,West,1,1,0,10.82160463223663,2024,0
2956,1,0,0,0,1,1,18-24,25-50k,Bachelors,South,0,0,1,12.19719494717929,2024,0
2957,1,1,1,0,0,0,35-44,25-50k,Graduate,West,0,0,1,2.990513893788344,2024,1
2958,1,0,1,0,0,0,25-34,25-50k,High School,South,0,1,1,14.673817414080537,2023,0
2959,0,1,0,0,0,0,18-24,<25k,Graduate,South,1,0,0,10.245040987689192,2024,0
2960,1,0,0,0,0,1,18-24,25-50k,Some College,South,0,1,0,11.816062036694559,2024,0
2961,0,1,0,0,0,0,18-24,>100k,Graduate,West,0,0,1,8.66099142180251,2023,0
2962,0,0,1,0,0,0,65+,25-50k,Some College,South,0,0,0,2.72112156583262,2024,0
2963,0,1,1,0,1,0,18-24,75-100k,Bachelors,Northeast,0,0,1,13.017555253307387,2024,0
2964,1,1,0,1,1,1,65+,25-50k,Some College,Midwest,0,1,1,5.66323452177099,2024,1
2965,1,0,0,1,0,1,65+,50-75k,Graduate,South,0,0,1,12.46590850989926,2023,0
2966,1,0,0,0,1,0,55-64,>100k,High School,West,0,0,0,4.838562437340788,2024,1
2967,1,0,0,0,0,0,55-64,25-50k,Bachelors,South,0,0,1,11.57611370953609,2024,0
2968,1,0,0,0,0,0,45-54,50-75k,Some College,Northeast,1,0,1,10.193809992537977,2024,0
2969,1,0,0,0,1,0,25-34,<25k,High School,West,0,0,0,9.301767620617177,2023,0
2970,0,1,1,0,1,0,25-34,50-75k,Some College,Midwest,0,0,0,12.014110565057175,2023,0
2971,0,1,0,0,0,0,65+,>100k,Bachelors,Midwest,0,0,1,7.318422584025615,2024,0
2972,0,0,0,1,0,0,18-24,<25k,Graduate,Northeast,0,0,1,9.071774015080209,2024,0
2973,1,0,1,0,0,1,45-54,25-50k,Bachelors,West,0,1,0,7.973661790139999,2024,0
2974,1,0,0,0,0,1,45-54,50-75k,Graduate,Northeast,0,0,0,3.9048079356997256,2023,0
2975,0,0,0,0,1,0,35-44,75-100k,Some College,West,0,0,0,3.5438989025369727,2023,0
2976,0,0,0,0,0,1,45-54,>100k,Bachelors,South,0,0,0,3.6346632566041848,2023,0
2977,1,1,0,0,0,1,18-24,75-100k,Graduate,Northeast,0,0,0,14.80861839109576,2023,0
2978,0,1,0,1,1,0,45-54,<25k,Some College,Midwest,1,0,0,4.037790620482694,2024,0
2979,1,1,0,1,0,0,45-54,<25k,Some College,West,0,1,1,3.212544091185678,2023,0
2980,1,0,0,0,1,0,55-64,>100k,Some College,Midwest,0,0,0,6.2246058180430985,2023,0
2981,0,0,0,0,0,1,25-34,75-100k,High School,Midwest,0,0,0,6.365029444968192,2023,1
2982,0,0,0,0,0,1,35-44,25-50k,High School,Midwest,0,0,0,12.633507726079856,2023,0
2983,1,0,0,0,1,0,25-34,25-50k,Bachelors,Midwest,1,0,1,6.45091347343738,2023,0
2984,1,0,0,1,0,1,25-34,<25k,Some College,West,0,1,0,4.112317230865032,2024,0
2985,0,0,1,0,1,0,65+,50-75k,Graduate,West,0,1,0,5.896211167720911,2024,0
2986,1,0,1,0,0,1,25-34,50-75k,High School,Midwest,0,0,1,9.49441434925343,2023,0
2987,0,0,0,1,0,1,18-24,25-50k,Bachelors,Northeast,0,1,0,12.180925560594174,2024,0
2988,0,0,1,0,0,0,65+,75-100k,High School,West,0,0,1,3.9872082976106884,2024,0
2989,1,0,0,1,1,0,55-64,25-50k,Bachelors,South,0,0,0,6.378236555819177,2023,0
2990,1,0,1,0,1,1,55-64,25-50k,Bachelors,South,0,0,1,4.687032075156191,2023,0
2991,0,1,0,1,0,1,25-34,<25k,Some College,South,0,0,0,12.695884975094014,2024,1
2992,1,0,1,1,0,0,65+,<25k,High School,South,0,0,0,10.167204652331604,2024,1
2993,1,0,0,0,1,1,35-44,>100k,Bachelors,Midwest,0,1,0,7.715222543991381,2023,0
2994,0,1,0,0,0,1,65+,75-100k,Bachelors,West,0,0,0,3.0453571351598354,2023,0
2995,0,0,1,1,0,0,55-64,75-100k,Some College,Northeast,0,0,0,13.407502285631034,2023,0
2996,1,1,1,0,0,1,25-34,25-50k,Some College,Midwest,0,0,0,2.515608500540919,2024,1
2997,0,0,0,0,0,0,25-34,25-50k,Some College,Northeast,1,1,0,6.743302872725622,2024,0
2998,0,0,0,0,0,0,35-44,75-100k,High School,Midwest,0,0,0,6.489974433308041,2023,0
2999,0,0,0,0,0,0,45-54,>100k,Graduate,Northeast,0,0,1,7.159112871882604,2023,0
3000,1,0,0,0,0,0,45-54,75-100k,Some College,West,0,0,0,5.000412700821341,2024,0
3001,1,1,0,0,0,0,55-64,75-100k,Graduate,South,0,0,0,4.0535055021603625,2023,1
3002,1,0,1,0,0,0,18-24,75-100k,Some College,Midwest,0,0,0,4.10990096947028,2023,0
3003,0,1,1,1,1,0,25-34,50-75k,Some College,West,0,0,1,13.59463808568931,2024,0
3004,1,0,1,0,0,0,18-24,75-100k,High School,West,0,0,0,12.479931476563566,2024,0
3005,1,1,0,0,1,1,18-24,>100k,High School,South,0,1,0,4.228822583912565,2023,1
3006,1,0,0,0,0,0,35-44,75-100k,Bachelors,Northeast,0,0,1,12.300675972639361,2023,0
3007,1,0,1,0,0,1,18-24,25-50k,Graduate,South,0,0,0,11.613657015324774,2023,0
3008,0,0,1,0,0,0,55-64,>100k,Graduate,South,0,0,0,11.618368550451635,2023,0
3009,1,0,0,1,0,0,18-24,75-100k,Bachelors,West,0,1,1,13.336844795311398,2024,0
3010,0,0,0,0,0,0,65+,>100k,Graduate,Midwest,0,1,0,7.710679828248884,2024,0
